szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 315 ; 69 ; 207 ; 10.120305537873966 ; 49.2 ; 88.892 ; 43.7304 ; 372.5217391304348 ; 15 ; 60 ; 30
constant ; 2 ; 30 ; 300 ; 77 ; 186 ; 10.494469026548673 ; 50.1 ; 89.504 ; 44.8448 ; 384.258064516129 ; 15 ; 60 ; 30
constant ; 3 ; 30 ; 305 ; 49 ; 201 ; 10.482213438735178 ; 49.1 ; 86.9272 ; 42.712 ; 369.05970149253733 ; 15 ; 60 ; 30
constant ; 4 ; 30 ; 298 ; 76 ; 183 ; 10.22028581387243 ; 49.6 ; 89.4008 ; 44.3744 ; 398.0655737704918 ; 15 ; 60 ; 30
constant ; 5 ; 30 ; 306 ; 83 ; 192 ; 9.593110504774897 ; 50.9 ; 89.2952 ; 45.4744 ; 367.4739583333333 ; 15 ; 60 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 304 ; 68 ; 190 ; 10.554710604140261 ; 49.2 ; 88.1016 ; 43.3656 ; 355.0052631578947 ; 15 ; 60 ; 45
constant ; 2 ; 30 ; 312 ; 49 ; 211 ; 11.485626676887696 ; 46.8 ; 88.8816 ; 41.64 ; 370.77251184834125 ; 15 ; 60 ; 45
constant ; 3 ; 30 ; 291 ; 109 ; 182 ; 10.359258054018873 ; 50.7 ; 92.3696 ; 46.7944 ; 420.6868131868132 ; 15 ; 60 ; 45
constant ; 4 ; 30 ; 291 ; 55 ; 189 ; 11.174123337363966 ; 49.3 ; 84.2688 ; 41.584 ; 370.56613756613757 ; 15 ; 60 ; 45
constant ; 5 ; 30 ; 302 ; 69 ; 193 ; 11.879811468970935 ; 48.8 ; 90.3816 ; 44.1328 ; 389.4611398963731 ; 15 ; 60 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 299 ; 86 ; 195 ; 10.821978021978023 ; 50.2 ; 87.2464 ; 43.7616 ; 370.12820512820514 ; 15 ; 60 ; 60
constant ; 2 ; 30 ; 286 ; 85 ; 182 ; 11.789088246063713 ; 51.9 ; 88.2528 ; 45.768 ; 408.84065934065933 ; 15 ; 60 ; 60
constant ; 3 ; 30 ; 291 ; 86 ; 177 ; 10.591926605504588 ; 51.9 ; 89.996 ; 46.7416 ; 387.31073446327684 ; 15 ; 60 ; 60
constant ; 4 ; 30 ; 293 ; 53 ; 186 ; 12.667281105990783 ; 49.5 ; 87.2776 ; 43.2416 ; 372.9516129032258 ; 15 ; 60 ; 60
constant ; 5 ; 30 ; 279 ; 95 ; 171 ; 11.496411031356253 ; 53.3 ; 91.3136 ; 48.6528 ; 411.17543859649123 ; 15 ; 60 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 335 ; 42 ; 228 ; 6.601280292638317 ; 46.2 ; 88.9664 ; 41.1272 ; 337.44736842105266 ; 30 ; 15 ; 15
constant ; 2 ; 30 ; 352 ; 28 ; 244 ; 6.8835027365129005 ; 41.4 ; 88.5136 ; 36.6608 ; 325.3893442622951 ; 30 ; 15 ; 15
constant ; 3 ; 30 ; 329 ; 38 ; 211 ; 7.861732851985559 ; 44.3 ; 82.904 ; 36.7176 ; 312.1137440758294 ; 30 ; 15 ; 15
constant ; 4 ; 30 ; 345 ; 37 ; 235 ; 7.025694651927099 ; 44.3 ; 90.7008 ; 40.1984 ; 316.3531914893617 ; 30 ; 15 ; 15
constant ; 5 ; 30 ; 345 ; 31 ; 231 ; 7.455600696459664 ; 45.7 ; 90.9696 ; 41.5936 ; 322.8095238095238 ; 30 ; 15 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 336 ; 21 ; 222 ; 8.247897476972367 ; 41.6 ; 81.6568 ; 33.9936 ; 303.13513513513516 ; 30 ; 15 ; 30
constant ; 2 ; 30 ; 325 ; 25 ; 221 ; 8.52411575562701 ; 43.6 ; 84.9208 ; 37.0248 ; 327.8778280542986 ; 30 ; 15 ; 30
constant ; 3 ; 30 ; 335 ; 23 ; 227 ; 8.93301079270562 ; 41.4 ; 82.4264 ; 34.1624 ; 317.1541850220264 ; 30 ; 15 ; 30
constant ; 4 ; 30 ; 328 ; 31 ; 214 ; 8.499403103859928 ; 42.7 ; 83.4408 ; 35.6584 ; 319.51869158878503 ; 30 ; 15 ; 30
constant ; 5 ; 30 ; 339 ; 51 ; 217 ; 8.508623724040831 ; 43.5 ; 88.2504 ; 38.404 ; 331.4377880184332 ; 30 ; 15 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 337 ; 56 ; 224 ; 8.6670651524208 ; 43.7 ; 89.0888 ; 38.9016 ; 345.6517857142857 ; 30 ; 15 ; 45
constant ; 2 ; 30 ; 325 ; 25 ; 223 ; 9.721900826446282 ; 41.9 ; 80.4384 ; 33.6968 ; 316.26008968609864 ; 30 ; 15 ; 45
constant ; 3 ; 30 ; 335 ; 26 ; 215 ; 8.879765395894427 ; 45.4 ; 90.2408 ; 41.0016 ; 328.45581395348836 ; 30 ; 15 ; 45
constant ; 4 ; 30 ; 326 ; 53 ; 223 ; 9.085289514866979 ; 44.7 ; 82.2184 ; 36.7744 ; 311.914798206278 ; 30 ; 15 ; 45
constant ; 5 ; 30 ; 335 ; 64 ; 221 ; 8.434010152284264 ; 44.3 ; 88.372 ; 39.1456 ; 320.18099547511315 ; 30 ; 15 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 323 ; 60 ; 216 ; 9.013655462184873 ; 48.9 ; 86.356 ; 42.2248 ; 319.98148148148147 ; 30 ; 15 ; 60
constant ; 2 ; 30 ; 322 ; 54 ; 209 ; 9.28474212034384 ; 48.3 ; 88.8832 ; 42.9288 ; 332.444976076555 ; 30 ; 15 ; 60
constant ; 3 ; 30 ; 321 ; 28 ; 212 ; 9.585931254996003 ; 43.4 ; 84.2536 ; 36.6032 ; 334.9622641509434 ; 30 ; 15 ; 60
constant ; 4 ; 30 ; 327 ; 57 ; 224 ; 8.68943533697632 ; 46.2 ; 87.9056 ; 40.6016 ; 343.04464285714283 ; 30 ; 15 ; 60
constant ; 5 ; 30 ; 334 ; 57 ; 227 ; 9.801609517144856 ; 45.8 ; 86.0704 ; 39.4032 ; 325.91189427312776 ; 30 ; 15 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 320 ; 28 ; 198 ; 8.647098744485918 ; 46.4 ; 90.5992 ; 42.012 ; 362.8787878787879 ; 30 ; 30 ; 15
constant ; 2 ; 30 ; 314 ; 55 ; 210 ; 8.225519287833828 ; 47.1 ; 89.7952 ; 42.2952 ; 362.7809523809524 ; 30 ; 30 ; 15
constant ; 3 ; 30 ; 316 ; 48 ; 204 ; 8.35368782161235 ; 45.5 ; 84.9064 ; 38.6496 ; 336.3235294117647 ; 30 ; 30 ; 15
constant ; 4 ; 30 ; 336 ; 77 ; 223 ; 7.809945504087193 ; 47.2 ; 94.1288 ; 44.4256 ; 372.5067264573991 ; 30 ; 30 ; 15
constant ; 5 ; 30 ; 321 ; 68 ; 214 ; 8.30352798053528 ; 47.7 ; 89.4448 ; 42.6488 ; 346.1121495327103 ; 30 ; 30 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 317 ; 59 ; 211 ; 9.585310734463278 ; 45.2 ; 81 ; 36.628 ; 330.70616113744074 ; 30 ; 30 ; 30
constant ; 2 ; 30 ; 320 ; 46 ; 207 ; 9.795387840670859 ; 42.8 ; 81.8592 ; 35.0152 ; 331.256038647343 ; 30 ; 30 ; 30
constant ; 3 ; 30 ; 320 ; 70 ; 213 ; 9.764684421743889 ; 42.7 ; 86.8984 ; 37.0984 ; 359.94835680751174 ; 30 ; 30 ; 30
constant ; 4 ; 30 ; 311 ; 69 ; 202 ; 8.98822463768116 ; 48.3 ; 87.2504 ; 42.1448 ; 369.990099009901 ; 30 ; 30 ; 30
constant ; 5 ; 30 ; 317 ; 45 ; 214 ; 9.105894105894105 ; 43.7 ; 81.5536 ; 35.6648 ; 347.6588785046729 ; 30 ; 30 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 304 ; 56 ; 195 ; 10.215471564818085 ; 49.2 ; 86.376 ; 42.4864 ; 367.32307692307694 ; 30 ; 30 ; 45
constant ; 2 ; 30 ; 314 ; 50 ; 204 ; 10.16146540027137 ; 47.8 ; 88.9016 ; 42.4512 ; 373.94117647058823 ; 30 ; 30 ; 45
constant ; 3 ; 30 ; 313 ; 67 ; 203 ; 10.023692307692308 ; 49.9 ; 91.5696 ; 45.6752 ; 384.8423645320197 ; 30 ; 30 ; 45
constant ; 4 ; 30 ; 309 ; 72 ; 199 ; 10.590383224873463 ; 48.2 ; 85.9544 ; 41.4352 ; 365.14070351758795 ; 30 ; 30 ; 45
constant ; 5 ; 30 ; 306 ; 61 ; 197 ; 9.940435670524167 ; 50.3 ; 89.852 ; 45.2032 ; 370.24365482233503 ; 30 ; 30 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 318 ; 48 ; 208 ; 10.640034737299175 ; 45.1 ; 84.1112 ; 37.9248 ; 334.08653846153845 ; 30 ; 30 ; 60
constant ; 2 ; 30 ; 302 ; 76 ; 192 ; 10.4498695490123 ; 49.9 ; 89.0296 ; 44.3912 ; 370.984375 ; 30 ; 30 ; 60
constant ; 3 ; 30 ; 322 ; 62 ; 209 ; 10.745215311004785 ; 46.3 ; 88.4488 ; 40.9824 ; 343.75598086124404 ; 30 ; 30 ; 60
constant ; 4 ; 30 ; 307 ; 73 ; 200 ; 9.940509915014164 ; 50 ; 90.8632 ; 45.404 ; 383.335 ; 30 ; 30 ; 60
constant ; 5 ; 30 ; 304 ; 84 ; 196 ; 9.945012336975678 ; 49.2 ; 85.9896 ; 42.296 ; 363.9183673469388 ; 30 ; 30 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 309 ; 61 ; 200 ; 9.471000637348629 ; 50.6 ; 88.98 ; 45.0488 ; 366.045 ; 30 ; 45 ; 15
constant ; 2 ; 30 ; 292 ; 106 ; 188 ; 8.655733261046354 ; 53.2 ; 89.2952 ; 47.4856 ; 391.03723404255317 ; 30 ; 45 ; 15
constant ; 3 ; 30 ; 297 ; 59 ; 189 ; 9.456360708534621 ; 51.2 ; 87.5016 ; 44.8192 ; 376.6984126984127 ; 30 ; 45 ; 15
constant ; 4 ; 30 ; 305 ; 75 ; 196 ; 9.027221058929106 ; 51 ; 91.5952 ; 46.6888 ; 380.31632653061223 ; 30 ; 45 ; 15
constant ; 5 ; 30 ; 306 ; 85 ; 190 ; 9.070185785903863 ; 51.4 ; 94.1368 ; 48.4288 ; 395.19473684210527 ; 30 ; 45 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 292 ; 82 ; 176 ; 10.264805990469707 ; 52.7 ; 88.7192 ; 46.796 ; 391.91477272727275 ; 30 ; 45 ; 30
constant ; 2 ; 30 ; 304 ; 83 ; 198 ; 9.850585628363406 ; 49.1 ; 89.0664 ; 43.7512 ; 389.5353535353535 ; 30 ; 45 ; 30
constant ; 3 ; 30 ; 311 ; 56 ; 198 ; 10.10562865497076 ; 49.7 ; 89.0336 ; 44.2672 ; 358.42929292929296 ; 30 ; 45 ; 30
constant ; 4 ; 30 ; 288 ; 73 ; 178 ; 10.43265306122449 ; 51.5 ; 87.7296 ; 45.2232 ; 401.89325842696627 ; 30 ; 45 ; 30
constant ; 5 ; 30 ; 295 ; 42 ; 189 ; 10.592659229938826 ; 49.4 ; 84.9088 ; 41.9176 ; 381.36507936507934 ; 30 ; 45 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 299 ; 73 ; 192 ; 10.74496644295302 ; 49.9 ; 84.1248 ; 42.0016 ; 347.4010416666667 ; 30 ; 45 ; 45
constant ; 2 ; 30 ; 294 ; 41 ; 186 ; 10.865 ; 48.4 ; 87.0992 ; 42.1216 ; 384.76344086021504 ; 30 ; 45 ; 45
constant ; 3 ; 30 ; 289 ; 76 ; 186 ; 10.795589203423305 ; 51.7 ; 88.5224 ; 45.7608 ; 409.48387096774195 ; 30 ; 45 ; 45
constant ; 4 ; 30 ; 293 ; 98 ; 180 ; 11.291963015647227 ; 52.9 ; 91.2136 ; 48.2432 ; 398.47777777777776 ; 30 ; 45 ; 45
constant ; 5 ; 30 ; 303 ; 64 ; 198 ; 10.31089430894309 ; 50.9 ; 86.6392 ; 44.1304 ; 370.8888888888889 ; 30 ; 45 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 282 ; 93 ; 185 ; 10.927230046948356 ; 52 ; 86.3832 ; 44.9216 ; 404.65945945945947 ; 30 ; 45 ; 60
constant ; 2 ; 30 ; 290 ; 72 ; 184 ; 10.580884955752213 ; 51.6 ; 89.6344 ; 46.2344 ; 389.6032608695652 ; 30 ; 45 ; 60
constant ; 3 ; 30 ; 284 ; 80 ; 179 ; 10.68151373074347 ; 52.6 ; 88.9928 ; 46.7808 ; 404.52513966480444 ; 30 ; 45 ; 60
constant ; 4 ; 30 ; 285 ; 98 ; 177 ; 11.208182476466328 ; 51.1 ; 87.7496 ; 44.8432 ; 408.7570621468927 ; 30 ; 45 ; 60
constant ; 5 ; 30 ; 296 ; 108 ; 189 ; 10.730483927940657 ; 50.4 ; 86.7176 ; 43.6904 ; 381.53439153439155 ; 30 ; 45 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 290 ; 69 ; 188 ; 10.466036414565826 ; 51.2 ; 86.2696 ; 44.1504 ; 378.68617021276594 ; 30 ; 60 ; 15
constant ; 2 ; 30 ; 297 ; 91 ; 184 ; 9.519024390243903 ; 51.4 ; 88.4808 ; 45.4968 ; 380.92391304347825 ; 30 ; 60 ; 15
constant ; 3 ; 30 ; 299 ; 78 ; 197 ; 9.554849405913236 ; 52.1 ; 89.4312 ; 46.5528 ; 397.28426395939084 ; 30 ; 60 ; 15
constant ; 4 ; 30 ; 300 ; 101 ; 188 ; 9.886001386001386 ; 51.5 ; 89.676 ; 46.1504 ; 376.0585106382979 ; 30 ; 60 ; 15
constant ; 5 ; 30 ; 300 ; 96 ; 189 ; 10.339491916859123 ; 50.4 ; 86.4136 ; 43.5832 ; 362.36507936507934 ; 30 ; 60 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 281 ; 79 ; 171 ; 10.634490238611713 ; 53.9 ; 89.0152 ; 47.9496 ; 404.70175438596493 ; 30 ; 60 ; 30
constant ; 2 ; 30 ; 289 ; 91 ; 181 ; 10.703432189270243 ; 53.2 ; 88.4976 ; 47.0936 ; 397.48618784530385 ; 30 ; 60 ; 30
constant ; 3 ; 30 ; 279 ; 75 ; 172 ; 11.57233502538071 ; 51.5 ; 86.556 ; 44.5472 ; 393.70348837209303 ; 30 ; 60 ; 30
constant ; 4 ; 30 ; 296 ; 96 ; 186 ; 10.380398671096346 ; 52.6 ; 88.788 ; 46.7112 ; 386.51075268817203 ; 30 ; 60 ; 30
constant ; 5 ; 30 ; 286 ; 100 ; 180 ; 11.248059280169372 ; 52.8 ; 88.86 ; 46.924 ; 406.0888888888889 ; 30 ; 60 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 277 ; 81 ; 172 ; 11.483910891089108 ; 51.6 ; 81.9512 ; 42.3256 ; 377.4418604651163 ; 30 ; 60 ; 45
constant ; 2 ; 30 ; 291 ; 83 ; 178 ; 11.811764705882354 ; 52 ; 89.9744 ; 46.8008 ; 390.0674157303371 ; 30 ; 60 ; 45
constant ; 3 ; 30 ; 291 ; 66 ; 190 ; 12.105723023154216 ; 49.3 ; 82.4736 ; 40.6656 ; 362.37894736842105 ; 30 ; 60 ; 45
constant ; 4 ; 30 ; 286 ; 74 ; 185 ; 11.463318948607297 ; 51.7 ; 83.2264 ; 43.0344 ; 374.12432432432433 ; 30 ; 60 ; 45
constant ; 5 ; 30 ; 293 ; 83 ; 177 ; 11.011377010592389 ; 51.6 ; 88.348 ; 45.5864 ; 387.52542372881356 ; 30 ; 60 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 287 ; 100 ; 188 ; 12.02536231884058 ; 53.3 ; 87.8984 ; 46.8464 ; 396.4095744680851 ; 30 ; 60 ; 60
constant ; 2 ; 30 ; 282 ; 74 ; 177 ; 12.04858454475899 ; 53.4 ; 88.832 ; 47.4736 ; 401.49152542372883 ; 30 ; 60 ; 60
constant ; 3 ; 30 ; 272 ; 102 ; 172 ; 12.04994324631101 ; 55.4 ; 86.8432 ; 48.096 ; 403.94767441860466 ; 30 ; 60 ; 60
constant ; 4 ; 30 ; 292 ; 64 ; 188 ; 12.34688013136289 ; 50.4 ; 83.1216 ; 41.9176 ; 377.3510638297872 ; 30 ; 60 ; 60
constant ; 5 ; 30 ; 281 ; 101 ; 176 ; 12.27101681345076 ; 53.1 ; 86.5152 ; 45.9704 ; 395.15909090909093 ; 30 ; 60 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 327 ; 14 ; 217 ; 7.507342143906021 ; 39.9 ; 80.4528 ; 32.1328 ; 312.80645161290323 ; 45 ; 15 ; 15
constant ; 2 ; 30 ; 346 ; 53 ; 240 ; 7.490074074074074 ; 45.4 ; 88.3192 ; 40.0928 ; 305.5625 ; 45 ; 15 ; 15
constant ; 3 ; 30 ; 336 ; 45 ; 229 ; 7.833611760775142 ; 45 ; 86.028 ; 38.6744 ; 311.31441048034935 ; 45 ; 15 ; 15
constant ; 4 ; 30 ; 340 ; 9 ; 234 ; 7.755785837651123 ; 39.3 ; 80.8424 ; 31.7584 ; 310.63247863247864 ; 45 ; 15 ; 15
constant ; 5 ; 30 ; 335 ; 54 ; 225 ; 7.3712507074136955 ; 45.5 ; 89.8168 ; 40.8696 ; 332.1644444444444 ; 45 ; 15 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 332 ; 55 ; 227 ; 8.731320524550167 ; 47.7 ; 88.8168 ; 42.3464 ; 334.7885462555066 ; 45 ; 15 ; 30
constant ; 2 ; 30 ; 333 ; 25 ; 223 ; 8.604781471796787 ; 41.8 ; 84.6784 ; 35.3568 ; 323.5112107623318 ; 45 ; 15 ; 30
constant ; 3 ; 30 ; 324 ; 31 ; 208 ; 8.711424332344214 ; 47 ; 86.3528 ; 40.6104 ; 319.4326923076923 ; 45 ; 15 ; 30
constant ; 4 ; 30 ; 331 ; 57 ; 220 ; 8.57698001480385 ; 44.7 ; 81.9624 ; 36.6592 ; 306.84090909090907 ; 45 ; 15 ; 30
constant ; 5 ; 30 ; 343 ; 43 ; 233 ; 8.820839813374805 ; 44.3 ; 87.6048 ; 38.808 ; 332.4206008583691 ; 45 ; 15 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 317 ; 35 ; 210 ; 9.349292709466813 ; 44 ; 83.336 ; 36.7064 ; 340.64285714285717 ; 45 ; 15 ; 45
constant ; 2 ; 30 ; 333 ; 55 ; 221 ; 8.994689678061732 ; 46.9 ; 88.2528 ; 41.3808 ; 330.6923076923077 ; 45 ; 15 ; 45
constant ; 3 ; 30 ; 323 ; 66 ; 216 ; 8.601186943620178 ; 49.5 ; 90.0952 ; 44.5656 ; 340.88425925925924 ; 45 ; 15 ; 45
constant ; 4 ; 30 ; 331 ; 23 ; 218 ; 9.485365853658537 ; 45 ; 84.9024 ; 38.2104 ; 308.6284403669725 ; 45 ; 15 ; 45
constant ; 5 ; 30 ; 321 ; 72 ; 212 ; 9.531360112755461 ; 46.2 ; 87.9584 ; 40.652 ; 350.0330188679245 ; 45 ; 15 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 325 ; 47 ; 212 ; 9.347107438016529 ; 47.1 ; 89.864 ; 42.3488 ; 349.41037735849056 ; 45 ; 15 ; 60
constant ; 2 ; 30 ; 326 ; 36 ; 214 ; 9.939291101055806 ; 45.4 ; 82.8856 ; 37.6208 ; 324.1588785046729 ; 45 ; 15 ; 60
constant ; 3 ; 30 ; 329 ; 32 ; 225 ; 9.72573402417962 ; 45.7 ; 87.7728 ; 40.1112 ; 335.5511111111111 ; 45 ; 15 ; 60
constant ; 4 ; 30 ; 331 ; 52 ; 224 ; 9.270408163265307 ; 47.4 ; 90.4032 ; 42.8528 ; 347.63839285714283 ; 45 ; 15 ; 60
constant ; 5 ; 30 ; 322 ; 71 ; 216 ; 9.360013175230566 ; 46.6 ; 87.84 ; 40.9688 ; 348.537037037037 ; 45 ; 15 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 303 ; 68 ; 196 ; 8.261176470588236 ; 50.9 ; 87.3808 ; 44.444 ; 359.1224489795918 ; 45 ; 30 ; 15
constant ; 2 ; 30 ; 325 ; 54 ; 212 ; 8.23171049205936 ; 49.7 ; 90.6464 ; 45.024 ; 360.6320754716981 ; 45 ; 30 ; 15
constant ; 3 ; 30 ; 302 ; 76 ; 197 ; 8.905775075987842 ; 49 ; 88.3032 ; 43.2936 ; 375.84263959390864 ; 45 ; 30 ; 15
constant ; 4 ; 30 ; 315 ; 64 ; 204 ; 8.501433577572476 ; 47.9 ; 86.78 ; 41.5576 ; 347.05392156862746 ; 45 ; 30 ; 15
constant ; 5 ; 30 ; 308 ; 54 ; 193 ; 8.744079179922235 ; 48.1 ; 86.008 ; 41.4008 ; 346.14507772020727 ; 45 ; 30 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 316 ; 43 ; 199 ; 10.510324483775811 ; 44.9 ; 81.7592 ; 36.7416 ; 320.6532663316583 ; 45 ; 30 ; 30
constant ; 2 ; 30 ; 321 ; 78 ; 213 ; 9.691358024691358 ; 44.9 ; 88.5848 ; 39.7984 ; 357.7464788732394 ; 45 ; 30 ; 30
constant ; 3 ; 30 ; 317 ; 37 ; 214 ; 9.640527665811653 ; 43.8 ; 84.3272 ; 36.9376 ; 346.27570093457945 ; 45 ; 30 ; 30
constant ; 4 ; 30 ; 307 ; 63 ; 200 ; 9.776247848537006 ; 48.4 ; 82.9776 ; 40.1736 ; 353.43 ; 45 ; 30 ; 30
constant ; 5 ; 30 ; 309 ; 80 ; 195 ; 10.042889390519187 ; 46.5 ; 87.0616 ; 40.516 ; 365.74871794871797 ; 45 ; 30 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 283 ; 67 ; 173 ; 10.997877758913413 ; 50 ; 85.0752 ; 42.5192 ; 381.64739884393066 ; 45 ; 30 ; 45
constant ; 2 ; 30 ; 312 ; 50 ; 202 ; 10.365975696926377 ; 47.7 ; 88.4192 ; 42.212 ; 360.8960396039604 ; 45 ; 30 ; 45
constant ; 3 ; 30 ; 308 ; 45 ; 201 ; 10.979671618451915 ; 47.1 ; 85.0912 ; 40.0832 ; 361.2587064676617 ; 45 ; 30 ; 45
constant ; 4 ; 30 ; 308 ; 60 ; 199 ; 10.94142259414226 ; 47.1 ; 85.8424 ; 40.4544 ; 360.8492462311558 ; 45 ; 30 ; 45
constant ; 5 ; 30 ; 312 ; 48 ; 203 ; 10.630526720492119 ; 46.4 ; 83.6304 ; 38.828 ; 348.8472906403941 ; 45 ; 30 ; 45
